OBJECTID,CT20,LABEL,ShapeSTArea,ShapeSTLength,centroid_lat,centroid_lon,nearest_facility_id,nearest_facility_name,nearest_facility_distance_km,nearest_facility_distance_miles,count_within_1km,count_within_5km,count_within_10km,count_within_15km,count_within_25km,count_within_1mi,count_within_3mi,count_within_5mi,count_within_10mi,count_within_15mi
6939,570902,5709.02,11365545.669330228,14170.021084092134,33.85323621843432,-118.12109164298505,537,LONG BEACH MCRP,5.212,3.238,0,0,2,2,9,0,0,2,3,8
6940,571000,5710.00,18883494.75002852,17797.5783949444,33.83883657567245,-118.10163795125362,537,LONG BEACH MCRP,7.61,4.729,0,0,2,2,8,0,0,2,3,8
6941,571101,5711.01,14249746.359484082,15900.587146137208,33.84328333222232,-118.11631138706015,537,LONG BEACH MCRP,6.252,3.885,0,0,2,2,8,0,0,2,3,8
6942,571102,5711.02,13537623.479373276,15649.785579232957,33.83597159206873,-118.11635057255337,294,"TARZANA TREATMENT CENTERS, INC.",6.444,4.004,0,0,2,2,9,0,0,2,2,8
6943,571201,5712.01,14049861.35910804,15898.141880542382,33.83596225884024,-118.13371629026102,294,"TARZANA TREATMENT CENTERS, INC.",4.907,3.049,0,1,2,2,9,0,0,2,2,9
6944,571202,5712.02,14076474.86879843,16101.969478386161,33.84321876460346,-118.13355851959476,294,"TARZANA TREATMENT CENTERS, INC.",4.72,2.933,0,1,2,2,10,0,1,2,2,9
6945,571300,5713.00,22571659.553844832,19074.684905379472,33.83952822274672,-118.14940874856711,294,"TARZANA TREATMENT CENTERS, INC.",3.41,2.119,0,2,2,2,10,0,1,2,2,10
6946,571400,5714.00,20659473.033855226,24614.602902557795,33.83626388374251,-118.15938427174892,294,"TARZANA TREATMENT CENTERS, INC.",2.758,1.714,0,1,2,2,10,0,1,2,3,10
6947,571502,5715.02,14822500.30069351,16163.240735602534,33.842189776490756,-118.18423978278099,294,"TARZANA TREATMENT CENTERS, INC.",0.913,0.567,1,2,2,3,10,1,2,2,4,10
6948,571504,5715.04,16273015.10339565,16683.963064429856,33.83870602229341,-118.16981119045242,294,"TARZANA TREATMENT CENTERS, INC.",1.841,1.144,0,2,2,2,10,0,2,2,3,10
6949,571505,5715.05,7059647.86246008,11043.663649139564,33.84723574462844,-118.17238688738196,294,"TARZANA TREATMENT CENTERS, INC.",1.122,0.697,0,2,2,2,10,1,2,2,2,10
6950,571600,5716.00,3110452.6227323613,9709.991177221653,33.84987637405234,-118.18139491043074,294,"TARZANA TREATMENT CENTERS, INC.",0.241,0.15,1,2,2,2,10,1,2,2,4,10
6951,571701,5717.01,20578554.482813384,24661.237414877498,33.84856718975369,-118.20043921200883,294,"TARZANA TREATMENT CENTERS, INC.",1.538,0.956,0,2,2,4,10,1,2,2,6,10
6952,571703,5717.03,4278800.197629227,9704.989000851427,33.84932492414449,-118.19174615585793,294,"TARZANA TREATMENT CENTERS, INC.",0.732,0.455,1,2,2,3,10,1,2,2,4,10
6953,571704,5717.04,5184206.998106088,11196.166999431143,33.849950651301306,-118.18708449491304,294,"TARZANA TREATMENT CENTERS, INC.",0.296,0.184,1,2,2,2,10,1,2,2,4,10
6954,571800,5718.00,30573904.553469647,26529.2248077477,33.83370976453771,-118.19742301319685,294,"TARZANA TREATMENT CENTERS, INC.",2.235,1.389,0,1,2,4,10,0,1,2,5,10
6955,571900,5719.00,20831828.738952518,23761.211101998255,33.83193503328371,-118.17746594515944,294,"TARZANA TREATMENT CENTERS, INC.",2.138,1.329,0,1,2,3,10,0,1,2,3,10
6956,572001,5720.01,18255190.71658106,19490.300770579284,33.822923936508175,-118.17469091724018,294,"TARZANA TREATMENT CENTERS, INC.",3.172,1.971,0,1,2,3,10,0,1,2,3,10
6957,572201,5722.01,16791606.47550653,18493.929334194818,33.81529787619927,-118.19496706858527,294,"TARZANA TREATMENT CENTERS, INC.",4.034,2.507,0,1,2,5,10,0,1,2,5,10
6958,572202,5722.02,16713607.240743231,17970.06189680921,33.80802853861307,-118.19501433523382,294,"TARZANA TREATMENT CENTERS, INC.",4.821,2.996,0,1,2,5,10,0,1,1,5,10
6959,572301,5723.01,8819127.52841067,19342.789758956496,33.82132643289185,-118.2186682341586,294,"TARZANA TREATMENT CENTERS, INC.",4.555,2.83,0,1,2,5,10,0,1,1,6,10
6960,572500,5725.00,6380483.741752276,10650.126122220894,33.816543172378616,-118.2182917948974,294,"TARZANA TREATMENT CENTERS, INC.",4.924,3.06,0,1,2,5,10,0,0,1,6,10
6961,572600,5726.00,13700119.21666946,15732.435400995277,33.80801749471765,-118.21394326148446,294,"TARZANA TREATMENT CENTERS, INC.",5.468,3.397,0,0,2,5,10,0,0,1,6,8
6962,572700,5727.00,11565994.69949452,14017.514478392102,33.80076076082856,-118.21258960653225,294,"TARZANA TREATMENT CENTERS, INC.",6.122,3.804,0,0,3,5,10,0,0,1,6,8
6963,573002,5730.02,3493340.0460960716,7924.941165871205,33.7934888647418,-118.19155657888942,294,"TARZANA TREATMENT CENTERS, INC.",6.367,3.956,0,0,2,5,9,0,0,1,5,7
6964,573003,5730.03,4824001.882241878,9050.008457552975,33.79353465727017,-118.20225665217416,294,"TARZANA TREATMENT CENTERS, INC.",6.546,4.067,0,0,2,5,9,0,0,1,6,8
6965,573004,5730.04,4423554.4971200805,8641.32184669856,33.79349545962285,-118.19648557345533,294,"TARZANA TREATMENT CENTERS, INC.",6.433,3.997,0,0,1,5,9,0,0,1,5,7
6966,573101,5731.01,5670599.1939516505,11227.382429182924,33.80145511813268,-118.19342258939336,294,"TARZANA TREATMENT CENTERS, INC.",5.512,3.425,0,0,2,5,10,0,0,1,5,9
6967,573102,5731.02,7172019.335847966,12339.34524576369,33.80020553252467,-118.20048696477568,294,"TARZANA TREATMENT CENTERS, INC.",5.787,3.596,0,0,2,5,10,0,0,1,5,8
6968,573201,5732.01,6474110.968990959,10368.092444301219,33.800623861243125,-118.18532810665866,294,"TARZANA TREATMENT CENTERS, INC.",5.536,3.44,0,0,2,4,10,0,0,1,5,8
6969,573202,5732.02,6987063.911627843,10572.64794158759,33.79349124512863,-118.18503123612776,294,"TARZANA TREATMENT CENTERS, INC.",6.329,3.932,0,0,2,5,9,0,0,1,5,8
6970,573300,5733.00,8457085.599593557,13243.104561105474,33.79330354973451,-118.17573925842643,294,"TARZANA TREATMENT CENTERS, INC.",6.394,3.973,0,0,2,3,8,0,0,1,5,8
6971,573401,5734.01,11199027.441706019,18583.225899168894,33.81342032690643,-118.18005673711284,294,"TARZANA TREATMENT CENTERS, INC.",4.127,2.565,0,1,2,3,10,0,1,2,5,10
6972,573402,5734.02,31901908.73368961,34539.89537129524,33.80169269309131,-118.16915095802536,294,"TARZANA TREATMENT CENTERS, INC.",5.585,3.471,0,0,2,3,9,0,0,1,4,8
6973,573403,5734.03,17921371.405061897,26864.02211543774,33.79861463669566,-118.15898691801895,294,"TARZANA TREATMENT CENTERS, INC.",6.202,3.854,0,0,2,3,9,0,0,1,3,8
6974,573601,5736.01,40117908.31544871,32332.83801965801,33.82667412022652,-118.13137387378595,294,"TARZANA TREATMENT CENTERS, INC.",5.525,3.433,0,0,2,2,9,0,0,2,2,9
6975,573700,5737.00,19580898.298544355,18415.180923068456,33.8265695121831,-118.10963258186278,294,"TARZANA TREATMENT CENTERS, INC.",7.356,4.571,0,0,2,2,8,0,0,2,2,8
6976,573800,5738.00,16513664.399376944,17866.60166085774,33.82421706096777,-118.09842466193626,294,"TARZANA TREATMENT CENTERS, INC.",8.417,5.23,0,0,2,2,8,0,0,0,2,8
6977,573902,5739.02,7662023.743133912,13898.252296157634,33.81393000802107,-118.0774107936337,294,"TARZANA TREATMENT CENTERS, INC.",10.642,6.613,0,0,0,2,6,0,0,0,2,5
6978,574000,5740.00,19591244.61358923,19153.32212914707,33.81447872069876,-118.10175080595916,294,"TARZANA TREATMENT CENTERS, INC.",8.577,5.33,0,0,2,2,8,0,0,0,2,8
6979,574100,5741.00,19798567.225699183,20329.71585430748,33.81482211605219,-118.12306925848826,294,"TARZANA TREATMENT CENTERS, INC.",6.874,4.271,0,0,2,2,9,0,0,1,2,9
6980,574201,5742.01,13937005.146718884,15839.760383704242,33.80330030259457,-118.12963863488258,294,"TARZANA TREATMENT CENTERS, INC.",7.251,4.506,0,0,2,2,9,0,0,1,3,9
6981,574202,5742.02,14420010.246693954,19923.64023457998,33.80126094488351,-118.14322544979161,294,"TARZANA TREATMENT CENTERS, INC.",6.633,4.121,0,0,2,3,9,0,0,1,3,8
6982,574300,5743.00,26708526.75542151,25331.499122123736,33.79989160378019,-118.11721808533787,294,"TARZANA TREATMENT CENTERS, INC.",8.338,5.181,0,0,1,2,9,0,0,0,2,8
6983,574400,5744.00,36606689.1471999,24464.791163879854,33.80343202944112,-118.10195678217944,294,"TARZANA TREATMENT CENTERS, INC.",9.198,5.716,0,0,1,2,8,0,0,0,2,6
6984,574500,5745.00,29317538.33344483,25100.525622543963,33.78690613982802,-118.10025123602477,294,"TARZANA TREATMENT CENTERS, INC.",10.469,6.505,0,0,0,2,6,0,0,0,2,6
6985,574602,5746.02,6356869.667380959,10119.201122010538,33.77789939763368,-118.10756579071551,294,"TARZANA TREATMENT CENTERS, INC.",10.713,6.657,0,0,0,2,7,0,0,0,2,6
6986,574800,5748.00,11928656.346057946,15300.519538065822,33.78349765708552,-118.12749807018879,294,"TARZANA TREATMENT CENTERS, INC.",9.084,5.645,0,0,1,2,8,0,0,0,3,7
6987,574901,5749.01,14440218.013504768,16979.326561798654,33.79214822812433,-118.12518807063721,294,"TARZANA TREATMENT CENTERS, INC.",8.45,5.251,0,0,1,2,8,0,0,0,3,8
6988,574902,5749.02,8647872.912019901,13140.902623823766,33.791339883025906,-118.13783739589618,294,"TARZANA TREATMENT CENTERS, INC.",7.827,4.863,0,0,1,3,8,0,0,1,3,8
6989,575001,5750.01,10496782.298682628,18231.313591804592,33.794787620139246,-118.14743545447578,294,"TARZANA TREATMENT CENTERS, INC.",7.043,4.376,0,0,2,3,9,0,0,1,3,8
6990,575002,5750.02,10388610.817144603,14929.100952920773,33.78578792889676,-118.14348027641931,294,"TARZANA TREATMENT CENTERS, INC.",8.098,5.032,0,0,1,3,8,0,0,0,3,8
6991,575101,5751.01,4526448.294528313,10168.48259837712,33.7881290262327,-118.16240986830958,294,"TARZANA TREATMENT CENTERS, INC.",7.204,4.476,0,0,1,3,8,0,0,1,3,8
6992,575102,5751.02,4370208.002555376,9258.172538984674,33.784417247039016,-118.16220331533148,294,"TARZANA TREATMENT CENTERS, INC.",7.606,4.726,0,0,1,3,8,0,0,1,4,8
6993,575103,5751.03,5168694.593091037,9179.635408418375,33.78618034064519,-118.15350017017943,294,"TARZANA TREATMENT CENTERS, INC.",7.674,4.769,0,0,1,3,8,0,0,1,3,8
6994,575201,5752.01,6099515.569411443,10557.125042480948,33.78649214177441,-118.17680702543738,294,"TARZANA TREATMENT CENTERS, INC.",7.136,4.434,0,0,1,4,8,0,0,1,5,7
6995,575202,5752.02,4350166.346203071,9234.073343718179,33.78587192074331,-118.17047252326583,294,"TARZANA TREATMENT CENTERS, INC.",7.282,4.525,0,0,1,3,8,0,0,1,4,8
6996,575300,5753.00,6976557.9966788,10568.641026536376,33.786230610706156,-118.18503850145633,294,"TARZANA TREATMENT CENTERS, INC.",7.136,4.434,0,0,1,5,8,0,0,1,5,7
6997,575401,5754.01,9580217.625598947,12588.870439723312,33.78627792310414,-118.19968382761022,294,"TARZANA TREATMENT CENTERS, INC.",7.277,4.522,0,0,2,5,8,0,0,1,5,7
6998,575402,5754.02,3485864.38765738,7932.483861842686,33.78623123458509,-118.19155596269235,294,"TARZANA TREATMENT CENTERS, INC.",7.17,4.455,0,0,1,5,8,0,0,1,5,7
6999,575801,5758.01,4696001.461301407,8615.548756274853,33.77915218466662,-118.20232971035641,294,"TARZANA TREATMENT CENTERS, INC.",8.103,5.035,0,0,2,5,7,0,0,0,6,7
7000,575802,5758.02,3454989.8447669107,7901.935655984896,33.77896685303434,-118.19721919278416,294,"TARZANA TREATMENT CENTERS, INC.",8.037,4.994,0,0,2,5,7,0,0,1,5,7
7001,575803,5758.03,2148618.9481585445,6905.198852165423,33.778970898344156,-118.19372698911903,294,"TARZANA TREATMENT CENTERS, INC.",7.994,4.967,0,0,2,5,7,0,0,1,5,7
7002,575901,5759.01,5227781.920835745,9697.11489145239,33.77253101090377,-118.20190885960365,353,S. H. A. W. L. HOUSE,8.585,5.335,0,0,2,5,7,0,0,0,6,7
7003,575902,5759.02,3773423.0269782497,7831.609022781696,33.77232052695017,-118.1952133980148,294,"TARZANA TREATMENT CENTERS, INC.",8.744,5.433,0,0,2,5,7,0,0,0,5,7
7004,576200,5762.00,7499840.902947427,11216.642690196963,33.77238843415786,-118.1867758057793,294,"TARZANA TREATMENT CENTERS, INC.",8.678,5.393,0,0,2,5,7,0,0,0,5,7
7005,576301,5763.01,5905119.928474835,9753.973410938614,33.778973321100864,-118.18870858446888,294,"TARZANA TREATMENT CENTERS, INC.",7.954,4.943,0,0,2,5,7,0,0,1,5,7
7006,576302,5763.02,3484769.0481943516,7919.613971355613,33.77897665275792,-118.1828610264917,294,"TARZANA TREATMENT CENTERS, INC.",7.942,4.935,0,0,1,4,7,0,0,1,5,7
7007,576401,5764.01,3488157.554861743,7928.138723187365,33.77897882299733,-118.17851798565056,294,"TARZANA TREATMENT CENTERS, INC.",7.957,4.944,0,0,1,4,8,0,0,1,5,7
7008,576402,5764.02,3492769.5065326197,7930.527525495017,33.778980389273464,-118.17417392130113,294,"TARZANA TREATMENT CENTERS, INC.",7.992,4.966,0,0,1,4,8,0,0,1,5,7
7009,576403,5764.03,3493768.5122377747,7935.172401327989,33.77897771239991,-118.16982733008645,294,"TARZANA TREATMENT CENTERS, INC.",8.048,5.001,0,0,1,3,8,0,0,0,4,7
7010,576501,5765.01,3136718.5518192574,7291.405001271187,33.7722438854246,-118.17874270239139,294,"TARZANA TREATMENT CENTERS, INC.",8.704,5.408,0,0,1,4,7,0,0,0,5,7
7011,576502,5765.02,3311538.636273285,8030.268195736261,33.771922766268055,-118.1741026941661,294,"TARZANA TREATMENT CENTERS, INC.",8.773,5.451,0,0,1,4,7,0,0,0,5,7
7012,576503,5765.03,3356437.5852405042,7911.514399153277,33.77183387738041,-118.16975286019556,294,"TARZANA TREATMENT CENTERS, INC.",8.834,5.489,0,0,1,3,7,0,0,0,4,7
7013,576801,5768.01,5535431.517414617,9955.33666987267,33.7715842172275,-118.16429289068846,294,"TARZANA TREATMENT CENTERS, INC.",8.95,5.561,0,0,1,3,7,0,0,0,4,7
7014,576802,5768.02,5036017.563097192,9265.785228995177,33.77179044613024,-118.15773957014605,294,"TARZANA TREATMENT CENTERS, INC.",9.07,5.636,0,0,1,3,8,0,0,0,3,7
7015,576901,5769.01,4789418.518745559,9246.301697378482,33.779142504421074,-118.16464415685704,294,"TARZANA TREATMENT CENTERS, INC.",8.121,5.046,0,0,1,3,8,0,0,0,4,7
7016,576903,5769.03,3495520.229628654,7937.925279411232,33.78078357552598,-118.15677899494919,294,"TARZANA TREATMENT CENTERS, INC.",8.137,5.056,0,0,1,3,8,0,0,0,3,8
7017,576904,5769.04,3941030.996766358,8609.289804396463,33.777156115229616,-118.1573301584841,294,"TARZANA TREATMENT CENTERS, INC.",8.507,5.286,0,0,1,3,8,0,0,0,3,7
7018,577000,5770.00,19901761.959731534,21697.85163556234,33.77872232880009,-118.13987415637591,294,"TARZANA TREATMENT CENTERS, INC.",8.949,5.561,0,0,1,3,8,0,0,0,3,7
7019,577100,5771.00,13084152.413095284,14526.38791465704,33.77079749604569,-118.1480770100615,294,"TARZANA TREATMENT CENTERS, INC.",9.451,5.872,0,0,1,3,8,0,0,0,3,6
7020,577400,5774.00,6947575.857543768,11864.45585123966,33.76291112552682,-118.13512609874861,294,"TARZANA TREATMENT CENTERS, INC.",10.722,6.663,0,0,0,3,7,0,0,0,3,6
7021,577606,5776.06,12462583.304385785,17502.187753397888,33.7707439298182,-118.13532203879774,294,"TARZANA TREATMENT CENTERS, INC.",9.931,6.171,0,0,1,3,7,0,0,0,3,7
7022,577700,5777.00,13544904.923193509,18946.23422380614,33.8184057273727,-118.2098445846889,294,"TARZANA TREATMENT CENTERS, INC.",4.288,2.664,0,1,2,5,10,0,1,2,6,10
7023,577800,5778.00,18927236.867033664,22581.95416688755,33.93149163343946,-118.09678459801333,368,SPIRITT FAMILY SERVICES,7.192,4.469,0,0,2,4,8,0,0,1,4,7
7024,577900,5779.00,19068001.97274235,21080.81382481224,33.823281443790016,-118.1958813707268,294,"TARZANA TREATMENT CENTERS, INC.",3.211,1.995,0,1,2,5,10,0,1,2,5,10
7025,578000,5780.00,19879881.978926506,22544.025213264824,33.79453207841928,-118.21676542744315,294,"TARZANA TREATMENT CENTERS, INC.",6.913,4.296,0,0,2,6,8,0,0,1,6,8
7026,578100,5781.00,18489959.239330914,19002.07388046008,33.7824863989302,-118.11575573400764,294,"TARZANA TREATMENT CENTERS, INC.",9.833,6.11,0,0,1,2,7,0,0,0,2,7
7027,600100,6001.00,8154795.435933442,12355.028787253712,33.95515193132248,-118.29563772924271,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,1.145,0.711,0,1,2,5,13,1,1,2,7,11
7028,600201,6002.01,6304691.208916174,11426.677410238235,33.948257037569725,-118.29728171897374,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,1.741,1.082,0,1,2,4,13,0,1,2,7,12
7029,600202,6002.02,8925264.924647484,14579.08255862132,33.942608476348035,-118.29915449931069,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,2.341,1.454,0,1,2,5,13,0,1,2,6,12
7030,600302,6003.02,8820765.801618908,11976.529896972832,33.93546888943126,-118.30466998338036,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,3.283,2.04,0,1,2,5,12,0,1,2,6,12
7031,600303,6003.03,3924007.6746133105,9114.643279564521,33.93559971266567,-118.29834459335508,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,2.98,1.851,0,1,2,5,13,0,1,2,5,12
7032,600304,6003.04,4798305.860393969,9662.240288861185,33.93536567856346,-118.29402498386605,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,2.858,1.776,0,1,2,4,13,0,1,2,5,12
7033,600400,6004.00,10569326.871551435,16007.057711651487,33.9369166731212,-118.31412438741394,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,3.731,2.319,0,1,2,4,12,0,1,2,6,12
7034,600501,6005.01,7073018.687940427,10722.359125048713,33.93453713041871,-118.32206866253796,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,4.458,2.77,0,2,2,3,12,0,2,2,7,12
7035,600601,6006.01,6962718.890519094,10542.611097038918,33.94185463895321,-118.32206658935063,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,3.994,2.482,0,2,2,4,12,0,2,2,6,12
7036,600602,6006.02,7430325.731409774,10861.63649760277,33.94162508615444,-118.33077162113652,410,"DIVINE HEALTHCARE SERVICES, INC.",3.674,2.283,0,2,2,5,12,0,2,2,5,12
7037,600702,6007.02,26162751.844476156,24173.211813035454,33.95019820691946,-118.3322212357691,410,"DIVINE HEALTHCARE SERVICES, INC.",3.055,1.898,0,2,2,5,12,0,2,2,5,11
7038,600703,6007.03,5598920.850402279,10887.984883512228,33.958232273253785,-118.33677296085783,410,"DIVINE HEALTHCARE SERVICES, INC.",2.377,1.477,0,2,2,5,11,0,2,2,5,11
7039,600704,6007.04,10377163.092543948,13200.483415751512,33.95627423818698,-118.32414713061951,410,"DIVINE HEALTHCARE SERVICES, INC.",3.561,2.213,0,2,2,5,12,0,2,2,5,11
7040,600801,6008.01,10452395.701834384,13346.961277143811,33.965484240818256,-118.32212370522967,413,YOU CAN ALCOHOL AND DRUG COUNSELING AND EDUCATION PROGRAM,3.518,2.186,0,2,2,5,11,0,2,2,5,11
7041,600802,6008.02,20919590.38743648,20363.93726711499,33.96587855660756,-118.33622666022332,410,"DIVINE HEALTHCARE SERVICES, INC.",2.429,1.509,0,2,2,5,11,0,2,2,5,11
7042,600902,6009.02,8615976.187131904,13421.139205520614,33.97204591023092,-118.35226902392468,410,"DIVINE HEALTHCARE SERVICES, INC.",1.443,0.897,0,1,3,5,11,1,1,2,5,11
7043,600911,6009.11,7353051.333139946,11395.381477225723,33.97866197071901,-118.35222369663639,410,"DIVINE HEALTHCARE SERVICES, INC.",2.068,1.285,0,1,4,5,11,0,1,2,5,10
7044,600912,6009.12,11710912.623207036,15517.870165503224,33.976983986017125,-118.34154843850321,410,"DIVINE HEALTHCARE SERVICES, INC.",2.528,1.571,0,1,3,5,11,0,1,2,5,11
7045,601001,6010.01,9515760.639377309,14262.165986040574,33.96432989306711,-118.34869974722702,410,"DIVINE HEALTHCARE SERVICES, INC.",1.267,0.787,0,1,3,5,11,1,1,2,5,11
7046,601002,6010.02,6816443.195588551,11226.457948008643,33.956565513904195,-118.34760536931388,410,"DIVINE HEALTHCARE SERVICES, INC.",1.47,0.913,0,1,2,5,11,1,1,2,5,11
7047,601100,6011.00,6895336.385560949,10510.85838929972,33.949086589125734,-118.34824351306837,410,"DIVINE HEALTHCARE SERVICES, INC.",1.923,1.195,0,1,2,5,12,0,1,2,5,11
7048,601202,6012.02,7042733.877898338,10682.050192786237,33.949077584566915,-118.35695108811393,410,"DIVINE HEALTHCARE SERVICES, INC.",1.513,0.94,0,1,2,5,12,1,1,2,5,11
7049,601211,6012.11,6241067.7766277045,10199.380299819302,33.96238783689774,-118.35773423569312,410,"DIVINE HEALTHCARE SERVICES, INC.",0.409,0.254,1,1,3,5,11,1,1,2,5,11
7050,601212,6012.12,6297809.912336387,10124.486518022457,33.955824755082645,-118.35701412828591,410,"DIVINE HEALTHCARE SERVICES, INC.",0.832,0.517,1,1,3,5,11,1,1,2,5,11
7051,601301,6013.01,6614180.86900312,11072.368903020826,33.979182674574616,-118.36383620442457,410,"DIVINE HEALTHCARE SERVICES, INC.",1.919,1.192,0,1,5,5,11,0,1,3,5,10
7052,601302,6013.02,13128637.404716726,19669.395627107966,33.96930316774257,-118.3644528478731,410,"DIVINE HEALTHCARE SERVICES, INC.",0.842,0.523,1,1,3,5,11,1,1,2,5,11
7053,601303,6013.03,4719524.787157804,8901.571212462166,33.974194078579366,-118.36179395579504,410,"DIVINE HEALTHCARE SERVICES, INC.",1.358,0.844,0,1,4,5,11,1,1,3,5,11
7054,601401,6014.01,16933194.384589087,18287.066976413244,33.95906235845432,-118.37007330415324,410,"DIVINE HEALTHCARE SERVICES, INC.",0.8,0.497,1,1,3,5,11,1,1,2,5,11
7055,601402,6014.02,10584567.273461904,13265.216908027747,33.95094915787792,-118.36574557520791,410,"DIVINE HEALTHCARE SERVICES, INC.",1.271,0.79,0,1,2,5,11,1,1,2,5,11
7056,601501,6015.01,5092858.127099639,10545.417590146219,33.943656227101144,-118.36335834343465,410,"DIVINE HEALTHCARE SERVICES, INC.",2.041,1.268,0,1,2,5,12,0,1,2,5,11
7057,601502,6015.02,5283115.368332902,11514.47575779396,33.94008700539338,-118.36359456414532,410,"DIVINE HEALTHCARE SERVICES, INC.",2.438,1.515,0,1,2,5,12,0,1,2,5,12
7058,601600,6016.00,9821883.225788455,12866.045629780798,33.93480484413041,-118.3638656757936,410,"DIVINE HEALTHCARE SERVICES, INC.",3.026,1.88,0,1,2,5,12,0,1,2,5,12
7059,601700,6017.00,8159873.6632304,12647.154305707823,33.935304914325,-118.34986137248819,410,"DIVINE HEALTHCARE SERVICES, INC.",3.175,1.973,0,1,2,5,12,0,1,2,5,12
7060,601801,6018.01,5239211.3494226085,10548.53635774639,33.94364056066703,-118.35043801822358,410,"DIVINE HEALTHCARE SERVICES, INC.",2.308,1.434,0,1,2,5,12,0,1,2,5,12
7061,601802,6018.02,5211014.90078002,10562.937473227876,33.9400161413812,-118.35044403156186,410,"DIVINE HEALTHCARE SERVICES, INC.",2.67,1.659,0,1,2,5,12,0,1,2,5,12
7062,601900,6019.00,7499025.468124749,11034.702645443413,33.94159098180728,-118.33951645608744,410,"DIVINE HEALTHCARE SERVICES, INC.",3.082,1.915,0,1,2,5,12,0,1,2,5,12
7063,602002,6020.02,5763859.6061784495,10775.754793590799,33.92725328321063,-118.34025502329676,410,"DIVINE HEALTHCARE SERVICES, INC.",4.358,2.708,0,1,2,3,12,0,1,2,5,12
7064,602003,6020.03,6729146.760748573,10337.401330982031,33.934354426550115,-118.33940039716732,410,"DIVINE HEALTHCARE SERVICES, INC.",3.72,2.311,0,1,2,5,12,0,1,2,5,12
7065,602103,6021.03,8997950.96456149,11939.413137549314,33.92831058623226,-118.35675060297758,410,"DIVINE HEALTHCARE SERVICES, INC.",3.777,2.347,0,1,2,5,12,0,1,2,5,12
7066,602104,6021.04,8006164.725013006,11595.858926808763,33.92795151030121,-118.34843135877493,410,"DIVINE HEALTHCARE SERVICES, INC.",3.99,2.479,0,1,2,5,12,0,1,2,5,12
7067,602105,6021.05,6874249.655813502,10463.526706175593,33.92006293863281,-118.34815467610274,410,"DIVINE HEALTHCARE SERVICES, INC.",4.836,3.005,0,1,2,3,12,0,0,2,6,12
7068,602106,6021.06,8825443.399172686,13276.514233980291,33.92040798160439,-118.3581715429081,410,"DIVINE HEALTHCARE SERVICES, INC.",4.637,2.881,0,1,2,3,12,0,1,1,6,12
7069,602201,6022.01,17383561.79058488,19997.206038889337,33.9222473249331,-118.37128168211794,410,"DIVINE HEALTHCARE SERVICES, INC.",4.498,2.795,0,1,2,5,12,0,1,1,5,12
7070,602202,6022.02,5336756.84747615,9924.253852312899,33.927359010525876,-118.36464235347,410,"DIVINE HEALTHCARE SERVICES, INC.",3.857,2.396,0,1,2,5,12,0,1,1,5,12
7071,602301,6023.01,19229308.430347815,19331.93611130987,33.90674631890963,-118.36576600327719,410,"DIVINE HEALTHCARE SERVICES, INC.",6.151,3.822,0,0,2,5,12,0,0,1,6,12
7072,602302,6023.02,20964324.307342347,22810.638795874034,33.90507282704139,-118.37427911039079,410,"DIVINE HEALTHCARE SERVICES, INC.",6.426,3.993,0,0,1,5,12,0,0,1,6,11
7073,602402,6024.02,14218944.445674373,17499.875046647878,33.90916708403184,-118.35686471610134,410,"DIVINE HEALTHCARE SERVICES, INC.",5.893,3.662,0,0,2,4,12,0,0,1,5,12
7074,602403,6024.03,6305101.358408677,10061.780882607449,33.91307908736111,-118.34813052765627,410,"DIVINE HEALTHCARE SERVICES, INC.",5.589,3.473,0,0,2,4,12,0,0,2,5,12
7075,602404,6024.04,6951424.112172385,11317.626539625759,33.90602981090811,-118.34816549415595,410,"DIVINE HEALTHCARE SERVICES, INC.",6.354,3.948,0,0,2,4,12,0,0,1,6,12
7076,602504,6025.04,3460243.2338251793,7905.662309408445,33.90555271813804,-118.33734448257856,410,"DIVINE HEALTHCARE SERVICES, INC.",6.679,4.15,0,0,2,4,12,0,0,2,8,12
7077,602505,6025.05,3483307.6920496477,7914.11320003774,33.90555940104864,-118.34167922242644,410,"DIVINE HEALTHCARE SERVICES, INC.",6.552,4.071,0,0,2,4,12,0,0,2,7,12
7078,602506,6025.06,3494869.2735010497,7898.467934938096,33.90738096633306,-118.33085223292986,410,"DIVINE HEALTHCARE SERVICES, INC.",6.723,4.177,0,0,2,4,12,0,0,2,7,12
7079,602507,6025.07,3472928.1484094313,7912.747965323785,33.90374277251589,-118.33085269056804,410,"DIVINE HEALTHCARE SERVICES, INC.",7.09,4.406,0,0,2,5,12,0,0,2,7,12
