OBJECTID,CT20,LABEL,ShapeSTArea,ShapeSTLength,centroid_lat,centroid_lon,nearest_facility_any_id,nearest_facility_any_name,nearest_facility_any_distance_km,nearest_facility_any_distance_miles,count_any_within_1km,count_any_within_5km,count_any_within_10km,count_any_within_15km,count_any_within_25km,count_any_within_1mi,count_any_within_3mi,count_any_within_5mi,count_any_within_10mi,count_any_within_15mi,nearest_facility_otp_id,nearest_facility_otp_name,nearest_facility_otp_distance_km,nearest_facility_otp_distance_miles,count_otp_within_1km,count_otp_within_5km,count_otp_within_10km,count_otp_within_15km,count_otp_within_25km,count_otp_within_1mi,count_otp_within_3mi,count_otp_within_5mi,count_otp_within_10mi,count_otp_within_15mi,nearest_facility_mat_id,nearest_facility_mat_name,nearest_facility_mat_distance_km,nearest_facility_mat_distance_miles,count_mat_within_1km,count_mat_within_5km,count_mat_within_10km,count_mat_within_15km,count_mat_within_25km,count_mat_within_1mi,count_mat_within_3mi,count_mat_within_5mi,count_mat_within_10mi,count_mat_within_15mi,nearest_facility_residential_id,nearest_facility_residential_name,nearest_facility_residential_distance_km,nearest_facility_residential_distance_miles,count_residential_within_1km,count_residential_within_5km,count_residential_within_10km,count_residential_within_15km,count_residential_within_25km,count_residential_within_1mi,count_residential_within_3mi,count_residential_within_5mi,count_residential_within_10mi,count_residential_within_15mi,nearest_facility_outpatient_id,nearest_facility_outpatient_name,nearest_facility_outpatient_distance_km,nearest_facility_outpatient_distance_miles,count_outpatient_within_1km,count_outpatient_within_5km,count_outpatient_within_10km,count_outpatient_within_15km,count_outpatient_within_25km,count_outpatient_within_1mi,count_outpatient_within_3mi,count_outpatient_within_5mi,count_outpatient_within_10mi,count_outpatient_within_15mi,nearest_facility_iop_id,nearest_facility_iop_name,nearest_facility_iop_distance_km,nearest_facility_iop_distance_miles,count_iop_within_1km,count_iop_within_5km,count_iop_within_10km,count_iop_within_15km,count_iop_within_25km,count_iop_within_1mi,count_iop_within_3mi,count_iop_within_5mi,count_iop_within_10mi,count_iop_within_15mi,nearest_facility_withdrawal_mgmt_id,nearest_facility_withdrawal_mgmt_name,nearest_facility_withdrawal_mgmt_distance_km,nearest_facility_withdrawal_mgmt_distance_miles,count_withdrawal_mgmt_within_1km,count_withdrawal_mgmt_within_5km,count_withdrawal_mgmt_within_10km,count_withdrawal_mgmt_within_15km,count_withdrawal_mgmt_within_25km,count_withdrawal_mgmt_within_1mi,count_withdrawal_mgmt_within_3mi,count_withdrawal_mgmt_within_5mi,count_withdrawal_mgmt_within_10mi,count_withdrawal_mgmt_within_15mi,nearest_facility_co_occurring_id,nearest_facility_co_occurring_name,nearest_facility_co_occurring_distance_km,nearest_facility_co_occurring_distance_miles,count_co_occurring_within_1km,count_co_occurring_within_5km,count_co_occurring_within_10km,count_co_occurring_within_15km,count_co_occurring_within_25km,count_co_occurring_within_1mi,count_co_occurring_within_3mi,count_co_occurring_within_5mi,count_co_occurring_within_10mi,count_co_occurring_within_15mi,nearest_facility_men_id,nearest_facility_men_name,nearest_facility_men_distance_km,nearest_facility_men_distance_miles,count_men_within_1km,count_men_within_5km,count_men_within_10km,count_men_within_15km,count_men_within_25km,count_men_within_1mi,count_men_within_3mi,count_men_within_5mi,count_men_within_10mi,count_men_within_15mi,nearest_facility_women_id,nearest_facility_women_name,nearest_facility_women_distance_km,nearest_facility_women_distance_miles,count_women_within_1km,count_women_within_5km,count_women_within_10km,count_women_within_15km,count_women_within_25km,count_women_within_1mi,count_women_within_3mi,count_women_within_5mi,count_women_within_10mi,count_women_within_15mi,nearest_facility_youth_id,nearest_facility_youth_name,nearest_facility_youth_distance_km,nearest_facility_youth_distance_miles,count_youth_within_1km,count_youth_within_5km,count_youth_within_10km,count_youth_within_15km,count_youth_within_25km,count_youth_within_1mi,count_youth_within_3mi,count_youth_within_5mi,count_youth_within_10mi,count_youth_within_15mi
6467,462800,4628.00,12134280.839265905,15312.62275952505,34.15224209203968,-118.10310923646425,133,HEALTHRIGHT 360,0.732,0.455,2,28,34,82,288,2,28,30,92,270,118,"AEGIS TREATMENT CENTERS, LLC",3.365,2.091,0,2,2,14,26,0,2,2,16,26,133,HEALTHRIGHT 360,0.732,0.455,1,5,6,17,42,1,5,6,19,40,128,LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,4.005,2.489,0,14,16,34,152,0,14,16,36,144,118,"AEGIS TREATMENT CENTERS, LLC",3.365,2.091,0,18,20,56,198,0,18,20,60,190,133,HEALTHRIGHT 360,0.732,0.455,2,8,8,16,56,2,8,8,20,48,104,"GRANDVIEW FOUNDATION, INC.",4.257,2.645,0,4,6,14,34,0,4,6,16,32,133,HEALTHRIGHT 360,0.732,0.455,1,4,4,10,41,1,4,4,12,36,128,LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,4.005,2.489,0,14,16,28,108,0,14,16,28,104,133,HEALTHRIGHT 360,0.732,0.455,1,3,5,14,110,1,3,5,19,101,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",2.621,1.629,0,1,1,5,25,0,1,1,7,20
6468,462900,4629.00,25237606.579405516,21386.79717910768,34.15380249659903,-118.09008193056883,133,HEALTHRIGHT 360,0.685,0.426,2,14,32,52,276,2,14,30,88,256,118,"AEGIS TREATMENT CENTERS, LLC",4.287,2.664,0,2,2,4,26,0,2,2,14,26,133,HEALTHRIGHT 360,0.685,0.426,1,3,6,10,42,1,3,6,17,38,128,LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,4.798,2.982,0,2,16,22,148,0,2,16,34,134,118,"AEGIS TREATMENT CENTERS, LLC",4.287,2.664,0,6,20,32,194,0,6,20,56,180,133,HEALTHRIGHT 360,0.685,0.426,2,8,8,10,50,2,8,8,20,46,104,"GRANDVIEW FOUNDATION, INC.",5.332,3.313,0,0,6,12,32,0,0,6,14,30,133,HEALTHRIGHT 360,0.685,0.426,1,3,4,7,39,1,3,4,11,34,128,LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,4.798,2.982,0,2,16,20,104,0,2,16,28,100,133,HEALTHRIGHT 360,0.685,0.426,1,3,5,7,106,1,3,5,15,93,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",3.821,2.374,0,1,1,3,23,0,1,1,7,20
6469,463000,4630.00,19555228.016644027,18119.385051217116,34.15516150159458,-118.0752193571362,133,HEALTHRIGHT 360,1.98,1.23,0,2,38,52,266,0,2,30,64,248,118,"AEGIS TREATMENT CENTERS, LLC",5.494,3.414,0,0,4,4,26,0,0,2,8,26,133,HEALTHRIGHT 360,1.98,1.23,0,1,7,10,40,0,1,6,14,38,128,LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,5.9,3.666,0,0,16,22,140,0,0,16,24,132,118,"AEGIS TREATMENT CENTERS, LLC",5.494,3.414,0,0,22,32,186,0,0,20,38,176,133,HEALTHRIGHT 360,1.98,1.23,0,2,10,12,48,0,2,8,14,44,104,"GRANDVIEW FOUNDATION, INC.",6.625,4.117,0,0,6,12,32,0,0,6,12,30,133,HEALTHRIGHT 360,1.98,1.23,0,1,4,8,36,0,1,4,10,33,128,LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,5.9,3.666,0,0,16,20,102,0,0,16,22,98,133,HEALTHRIGHT 360,1.98,1.23,0,1,5,7,98,0,1,5,10,91,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",5.186,3.222,0,0,2,4,22,0,0,1,4,19
6470,463103,4631.03,39557047.54010325,40367.076452326866,34.13839632049183,-118.07785076757324,133,HEALTHRIGHT 360,2.076,1.29,0,4,46,70,288,0,2,36,98,274,118,"AEGIS TREATMENT CENTERS, LLC",6.147,3.82,0,0,4,14,26,0,0,4,16,26,133,HEALTHRIGHT 360,2.076,1.29,0,1,9,16,42,0,1,7,20,42,128,LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,6.747,4.192,0,0,20,22,150,0,0,16,38,148,118,"AEGIS TREATMENT CENTERS, LLC",6.147,3.82,0,0,28,42,196,0,0,22,62,194,133,HEALTHRIGHT 360,2.076,1.29,0,4,10,18,58,0,2,8,22,50,104,"GRANDVIEW FOUNDATION, INC.",7.015,4.359,0,0,10,12,32,0,0,6,16,32,133,HEALTHRIGHT 360,2.076,1.29,0,1,5,9,42,0,1,4,14,39,128,LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,6.747,4.192,0,0,20,20,106,0,0,16,30,104,133,HEALTHRIGHT 360,2.076,1.29,0,1,5,9,109,0,1,5,21,107,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",4.877,3.031,0,1,3,6,26,0,0,1,8,23
6471,463200,4632.00,17529277.960710388,23318.87844478471,34.140400589676936,-118.08950042988162,133,HEALTHRIGHT 360,1.19,0.74,0,8,40,88,288,2,8,32,98,284,118,"AEGIS TREATMENT CENTERS, LLC",5.17,3.213,0,0,4,16,26,0,0,2,18,26,133,HEALTHRIGHT 360,1.19,0.74,0,1,7,18,42,1,1,6,20,42,128,LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,5.823,3.618,0,0,16,34,150,0,0,16,36,150,118,"AEGIS TREATMENT CENTERS, LLC",5.17,3.213,0,0,22,58,196,0,0,20,62,196,133,HEALTHRIGHT 360,1.19,0.74,0,8,10,20,58,2,8,8,22,54,104,"GRANDVIEW FOUNDATION, INC.",5.966,3.707,0,0,6,16,32,0,0,6,16,32,133,HEALTHRIGHT 360,1.19,0.74,0,2,4,12,42,1,2,4,13,40,128,LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,5.823,3.618,0,0,16,28,106,0,0,16,28,106,133,HEALTHRIGHT 360,1.19,0.74,0,1,5,16,109,1,1,5,19,107,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",3.784,2.351,0,1,2,7,26,0,1,1,8,24
6472,463300,4633.00,7100235.645348197,14079.397580343568,34.13922665451708,-118.10253617858638,133,HEALTHRIGHT 360,1.331,0.827,0,14,40,94,294,2,14,30,112,286,118,"AEGIS TREATMENT CENTERS, LLC",4.444,2.761,0,2,4,18,26,0,2,2,18,26,133,HEALTHRIGHT 360,1.331,0.827,0,2,7,20,43,1,2,6,20,42,100,"GRANDVIEW FOUNDATION, INC.",5.039,3.131,0,0,16,36,156,0,0,16,50,150,118,"AEGIS TREATMENT CENTERS, LLC",4.444,2.761,0,4,22,62,202,0,4,20,76,196,133,HEALTHRIGHT 360,1.331,0.827,0,8,10,20,58,2,8,8,24,56,104,"GRANDVIEW FOUNDATION, INC.",5.039,3.131,0,0,6,16,32,0,0,6,16,32,133,HEALTHRIGHT 360,1.331,0.827,0,2,4,12,43,1,2,4,13,41,100,"GRANDVIEW FOUNDATION, INC.",5.039,3.131,0,0,16,28,112,0,0,16,42,106,133,HEALTHRIGHT 360,1.331,0.827,0,1,5,19,109,1,1,5,27,108,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",2.63,1.634,0,1,2,7,26,0,1,1,8,25
6473,463400,4634.00,20773911.47031988,25592.27576689107,34.14093294984002,-118.112833240646,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",1.665,1.035,0,28,34,92,298,0,28,30,156,294,118,"AEGIS TREATMENT CENTERS, LLC",3.774,2.345,0,2,2,16,26,0,2,2,18,26,133,HEALTHRIGHT 360,1.856,1.154,0,5,6,19,43,0,5,6,22,43,100,"GRANDVIEW FOUNDATION, INC.",4.197,2.608,0,14,16,36,158,0,14,16,88,158,118,"AEGIS TREATMENT CENTERS, LLC",3.774,2.345,0,18,20,60,204,0,18,20,116,204,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",1.665,1.035,0,8,8,20,58,0,8,8,28,56,104,"GRANDVIEW FOUNDATION, INC.",4.197,2.608,0,4,6,16,34,0,4,6,16,34,133,HEALTHRIGHT 360,1.856,1.154,0,4,4,12,43,0,4,4,14,42,100,"GRANDVIEW FOUNDATION, INC.",4.197,2.608,0,14,16,28,114,0,14,16,70,114,133,HEALTHRIGHT 360,1.856,1.154,0,3,5,19,111,0,3,5,59,110,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",1.665,1.035,0,1,1,7,26,0,1,1,9,25
6474,463500,4635.00,18103948.221760806,17623.269807788973,34.13844029600402,-118.12696988627098,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",0.794,0.493,2,30,38,142,310,6,30,30,176,298,118,"AEGIS TREATMENT CENTERS, LLC",3.652,2.269,0,2,2,18,26,0,2,2,18,26,133,HEALTHRIGHT 360,3.14,1.951,0,6,7,22,43,0,6,6,26,43,100,"GRANDVIEW FOUNDATION, INC.",3.62,2.25,0,16,18,76,164,0,16,16,106,158,100,"GRANDVIEW FOUNDATION, INC.",3.62,2.25,0,20,24,104,210,0,20,20,134,204,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",0.794,0.493,2,8,8,26,64,6,8,8,30,58,104,"GRANDVIEW FOUNDATION, INC.",3.62,2.25,0,6,8,16,34,0,6,6,18,34,94,CASA DE LAS AMIGAS,1.43,0.888,0,4,6,14,44,1,4,4,14,42,100,"GRANDVIEW FOUNDATION, INC.",3.62,2.25,0,16,16,62,118,0,16,16,80,114,133,HEALTHRIGHT 360,3.14,1.951,0,5,7,47,115,0,5,5,72,110,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",0.794,0.493,1,1,1,9,27,1,1,1,10,25
6475,463601,4636.01,9989929.217067307,12789.622394028107,34.14086909352368,-118.13684960690493,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",0.766,0.476,6,30,38,156,318,8,30,30,178,290,118,"AEGIS TREATMENT CENTERS, LLC",3.388,2.105,0,2,2,16,32,0,2,2,18,26,104,"GRANDVIEW FOUNDATION, INC.",3.024,1.879,0,6,7,22,46,0,6,6,26,41,100,"GRANDVIEW FOUNDATION, INC.",3.024,1.879,0,16,18,88,164,0,16,16,106,154,100,"GRANDVIEW FOUNDATION, INC.",3.024,1.879,0,20,24,114,216,0,20,20,134,198,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",0.766,0.476,6,8,8,30,64,6,8,8,30,58,104,"GRANDVIEW FOUNDATION, INC.",3.024,1.879,0,6,8,16,34,0,6,6,18,34,94,CASA DE LAS AMIGAS,0.936,0.581,1,4,6,14,43,1,4,4,14,39,100,"GRANDVIEW FOUNDATION, INC.",3.024,1.879,0,16,16,70,118,0,16,16,80,114,133,HEALTHRIGHT 360,3.912,2.431,0,5,7,60,115,0,5,5,72,105,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",0.766,0.476,1,1,1,10,26,1,1,1,10,21
6476,463602,4636.02,9984146.746686874,12758.19774525395,34.14080936351041,-118.14590499869362,77,"HIGH ROAD PROGRAM, THE",0.809,0.502,2,30,38,176,318,8,30,34,186,298,118,"AEGIS TREATMENT CENTERS, LLC",3.605,2.24,0,2,2,16,32,0,2,2,18,28,104,"GRANDVIEW FOUNDATION, INC.",2.917,1.812,0,6,7,25,46,0,6,7,28,41,100,"GRANDVIEW FOUNDATION, INC.",2.917,1.812,0,16,18,106,164,0,16,18,112,160,100,"GRANDVIEW FOUNDATION, INC.",2.917,1.812,0,20,24,132,214,0,20,24,140,204,94,CASA DE LAS AMIGAS,1.34,0.832,0,8,8,30,68,6,8,8,32,60,104,"GRANDVIEW FOUNDATION, INC.",2.917,1.812,0,6,8,18,34,0,6,8,20,34,94,CASA DE LAS AMIGAS,1.34,0.832,0,4,6,14,45,1,4,6,17,38,100,"GRANDVIEW FOUNDATION, INC.",2.917,1.812,0,16,16,80,118,0,16,16,84,118,112,"PRINCIPLES, INC.",3.827,2.378,0,5,7,72,116,0,5,7,76,110,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",1.517,0.943,0,1,1,10,26,1,1,1,10,21
6477,463700,4637.00,18684306.226629335,18113.39897988234,34.1405822822817,-118.15893463523938,77,"HIGH ROAD PROGRAM, THE",1.327,0.825,0,28,44,176,318,2,26,34,196,300,118,"AEGIS TREATMENT CENTERS, LLC",4.21,2.616,0,2,8,16,34,0,2,2,18,28,104,"GRANDVIEW FOUNDATION, INC.",3.181,1.977,0,5,10,25,45,0,4,7,30,41,100,"GRANDVIEW FOUNDATION, INC.",3.181,1.977,0,16,18,106,164,0,14,18,118,160,100,"GRANDVIEW FOUNDATION, INC.",3.181,1.977,0,20,30,132,214,0,18,24,148,204,94,CASA DE LAS AMIGAS,2.363,1.468,0,6,8,30,68,0,6,8,34,62,104,"GRANDVIEW FOUNDATION, INC.",3.181,1.977,0,6,8,16,34,0,6,8,22,34,94,CASA DE LAS AMIGAS,2.363,1.468,0,3,6,16,44,0,2,6,21,39,100,"GRANDVIEW FOUNDATION, INC.",3.181,1.977,0,16,16,80,120,0,14,16,90,118,112,"PRINCIPLES, INC.",3.903,2.425,0,4,7,74,117,0,2,7,80,110,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",2.688,1.67,0,1,1,10,24,0,1,1,12,22
6478,463800,4638.00,30863331.26127467,30072.53676441893,34.13405956742323,-118.17486016637918,77,"HIGH ROAD PROGRAM, THE",2.545,1.581,0,20,62,190,380,0,18,36,206,304,118,"AEGIS TREATMENT CENTERS, LLC",5.713,3.55,0,0,8,16,32,0,0,2,18,30,104,"GRANDVIEW FOUNDATION, INC.",4.54,2.821,0,2,11,27,47,0,1,7,28,40,100,"GRANDVIEW FOUNDATION, INC.",4.54,2.821,0,12,30,116,222,0,10,18,120,156,100,"GRANDVIEW FOUNDATION, INC.",4.54,2.821,0,12,44,142,274,0,10,24,152,202,94,CASA DE LAS AMIGAS,3.998,2.484,0,6,12,34,72,0,6,8,36,68,104,"GRANDVIEW FOUNDATION, INC.",4.54,2.821,0,4,10,20,34,0,2,8,20,30,94,CASA DE LAS AMIGAS,3.998,2.484,0,2,8,21,47,0,2,6,23,40,100,"GRANDVIEW FOUNDATION, INC.",4.54,2.821,0,12,24,88,160,0,10,16,92,118,112,"PRINCIPLES, INC.",5.069,3.15,0,0,13,80,144,0,0,7,82,109,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",4.285,2.663,0,1,3,11,26,0,1,1,13,23
6479,463900,4639.00,20256574.825396255,19311.972800507734,34.129898781005366,-118.15819431377153,77,"HIGH ROAD PROGRAM, THE",1.092,0.678,0,20,62,188,392,2,20,34,206,316,118,"AEGIS TREATMENT CENTERS, LLC",5.182,3.22,0,0,8,18,36,0,0,2,18,30,104,"GRANDVIEW FOUNDATION, INC.",4.285,2.663,0,2,11,29,51,0,2,7,30,44,100,"GRANDVIEW FOUNDATION, INC.",4.285,2.663,0,12,30,112,228,0,12,18,124,164,100,"GRANDVIEW FOUNDATION, INC.",4.285,2.663,0,12,44,142,284,0,12,24,154,212,94,CASA DE LAS AMIGAS,2.997,1.863,0,6,12,32,72,0,6,8,36,68,104,"GRANDVIEW FOUNDATION, INC.",4.285,2.663,0,4,10,20,38,0,4,8,24,34,94,CASA DE LAS AMIGAS,2.997,1.863,0,2,8,18,49,0,2,6,24,42,100,"GRANDVIEW FOUNDATION, INC.",4.285,2.663,0,12,24,84,160,0,12,16,96,120,112,"PRINCIPLES, INC.",5.063,3.146,0,0,13,76,150,0,0,7,82,118,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",3.076,1.911,0,1,3,11,28,0,1,1,13,23
6480,464000,4640.00,33868850.62106992,26665.580375562815,34.12736929484438,-118.13933283206583,77,"HIGH ROAD PROGRAM, THE",1.005,0.624,0,26,42,178,392,2,20,32,194,318,118,"AEGIS TREATMENT CENTERS, LLC",4.906,3.049,0,2,6,18,34,0,0,2,18,30,104,"GRANDVIEW FOUNDATION, INC.",4.451,2.766,0,4,9,26,51,0,2,6,30,46,100,"GRANDVIEW FOUNDATION, INC.",4.451,2.766,0,12,18,106,226,0,10,16,116,164,100,"GRANDVIEW FOUNDATION, INC.",4.451,2.766,0,16,28,134,282,0,10,20,146,214,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",2.137,1.328,0,8,8,30,72,0,8,8,34,68,104,"GRANDVIEW FOUNDATION, INC.",4.451,2.766,0,4,8,18,38,0,2,6,22,34,94,CASA DE LAS AMIGAS,2.454,1.525,0,3,6,14,49,0,3,4,21,45,100,"GRANDVIEW FOUNDATION, INC.",4.451,2.766,0,12,16,80,158,0,10,16,88,118,133,HEALTHRIGHT 360,4.724,2.935,0,1,7,72,148,0,1,5,78,116,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",2.137,1.328,0,1,1,10,30,0,1,1,12,26
6481,464101,4641.01,34217758.70076393,34041.48852213176,34.12360106016856,-118.11386776177257,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",2.821,1.753,0,10,40,156,326,0,10,34,162,302,118,"AEGIS TREATMENT CENTERS, LLC",5.527,3.434,0,0,4,18,34,0,0,2,18,28,133,HEALTHRIGHT 360,3.356,2.085,0,1,7,22,48,0,1,6,23,45,100,"GRANDVIEW FOUNDATION, INC.",5.653,3.512,0,0,16,88,164,0,0,16,90,156,118,"AEGIS TREATMENT CENTERS, LLC",5.527,3.434,0,0,22,116,220,0,0,20,118,206,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",2.821,1.753,0,8,10,28,68,0,8,8,32,60,104,"GRANDVIEW FOUNDATION, INC.",5.653,3.512,0,0,6,16,34,0,0,6,16,32,133,HEALTHRIGHT 360,3.356,2.085,0,2,4,14,47,0,2,4,16,43,100,"GRANDVIEW FOUNDATION, INC.",5.653,3.512,0,0,16,70,118,0,0,16,72,112,133,HEALTHRIGHT 360,3.356,2.085,0,1,5,59,118,0,1,5,62,109,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",2.821,1.753,0,1,2,9,29,0,1,1,11,27
6482,464102,4641.02,33208939.05570116,41809.39175482524,34.11721481955888,-118.12804986175007,77,"HIGH ROAD PROGRAM, THE",2.538,1.577,0,10,50,180,396,0,10,34,190,388,118,"AEGIS TREATMENT CENTERS, LLC",5.996,3.725,0,0,8,18,36,0,0,2,18,34,133,HEALTHRIGHT 360,4.687,2.912,0,1,10,25,52,0,1,6,28,51,100,"GRANDVIEW FOUNDATION, INC.",5.775,3.589,0,0,18,106,226,0,0,16,114,226,100,"GRANDVIEW FOUNDATION, INC.",5.775,3.589,0,0,30,134,284,0,0,20,142,282,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",3.101,1.927,0,8,12,32,74,0,8,8,34,68,104,"GRANDVIEW FOUNDATION, INC.",5.775,3.589,0,0,8,16,38,0,0,6,20,38,94,CASA DE LAS AMIGAS,3.622,2.251,0,2,6,16,50,0,2,4,19,49,100,"GRANDVIEW FOUNDATION, INC.",5.775,3.589,0,0,16,80,158,0,0,16,86,158,133,HEALTHRIGHT 360,4.687,2.912,0,1,7,72,149,0,1,5,78,147,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",3.101,1.927,0,1,3,11,31,0,1,1,11,30
6483,464200,4642.00,37247025.606195554,26011.052866524446,34.12583329639096,-118.09960744752944,133,HEALTHRIGHT 360,2.687,1.67,0,10,42,92,304,0,10,36,160,292,118,"AEGIS TREATMENT CENTERS, LLC",5.834,3.625,0,0,4,16,30,0,0,2,18,28,133,HEALTHRIGHT 360,2.687,1.67,0,1,7,19,46,0,1,6,22,43,100,"GRANDVIEW FOUNDATION, INC.",6.249,3.883,0,0,16,36,156,0,0,16,88,150,118,"AEGIS TREATMENT CENTERS, LLC",5.834,3.625,0,0,24,60,208,0,0,20,116,198,133,HEALTHRIGHT 360,2.687,1.67,0,8,10,20,60,0,8,8,30,58,104,"GRANDVIEW FOUNDATION, INC.",6.249,3.883,0,0,6,16,32,0,0,6,16,32,133,HEALTHRIGHT 360,2.687,1.67,0,2,5,12,44,0,2,4,15,42,100,"GRANDVIEW FOUNDATION, INC.",6.249,3.883,0,0,16,28,112,0,0,16,70,106,133,HEALTHRIGHT 360,2.687,1.67,0,1,5,19,110,0,1,5,59,109,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",3.537,2.198,0,1,3,7,27,0,1,1,10,26
6484,480002,4800.02,15109244.312107388,17235.74955975414,34.120596697361144,-118.08621991898684,133,HEALTHRIGHT 360,3.361,2.089,0,4,46,94,298,0,2,38,114,292,155,"AEGIS TREATMENT CENTERS, LLC",6.797,4.223,0,0,4,16,30,0,0,4,20,30,133,HEALTHRIGHT 360,3.361,2.089,0,1,9,19,45,0,1,6,21,44,100,"GRANDVIEW FOUNDATION, INC.",7.53,4.679,0,0,20,36,150,0,0,14,48,150,155,"AEGIS TREATMENT CENTERS, LLC",6.797,4.223,0,0,28,60,202,0,0,20,76,200,133,HEALTHRIGHT 360,3.361,2.089,0,4,10,22,60,0,2,10,24,60,104,"GRANDVIEW FOUNDATION, INC.",7.53,4.679,0,0,10,16,32,0,0,4,16,32,133,HEALTHRIGHT 360,3.361,2.089,0,1,5,13,43,0,1,4,14,43,100,"GRANDVIEW FOUNDATION, INC.",7.53,4.679,0,0,20,28,106,0,0,14,36,106,133,HEALTHRIGHT 360,3.361,2.089,0,1,5,19,110,0,1,3,31,110,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",4.879,3.032,0,1,3,8,27,0,0,2,8,27
6485,480011,4800.11,12124997.801989136,14222.105579440331,34.126334455261436,-118.07506580183019,133,HEALTHRIGHT 360,3.227,2.005,0,2,46,90,292,0,2,36,102,286,155,"AEGIS TREATMENT CENTERS, LLC",6.691,4.157,0,0,4,16,30,0,0,4,20,28,133,HEALTHRIGHT 360,3.227,2.005,0,1,9,18,44,0,1,5,22,43,128,LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,7.873,4.892,0,0,20,34,150,0,0,12,38,150,155,"AEGIS TREATMENT CENTERS, LLC",6.691,4.157,0,0,28,58,200,0,0,18,66,198,133,HEALTHRIGHT 360,3.227,2.005,0,2,10,22,60,0,2,10,22,56,104,"GRANDVIEW FOUNDATION, INC.",7.926,4.925,0,0,10,16,32,0,0,2,16,32,133,HEALTHRIGHT 360,3.227,2.005,0,1,5,13,43,0,1,4,15,41,128,LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,7.873,4.892,0,0,20,28,106,0,0,12,30,106,133,HEALTHRIGHT 360,3.227,2.005,0,1,5,17,110,0,1,3,21,109,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",5.487,3.41,0,0,3,8,27,0,0,2,8,25
6486,480012,4800.12,13808182.311606767,15252.604169963637,34.11803660339102,-118.07407029482688,133,HEALTHRIGHT 360,4.054,2.519,0,2,46,98,296,0,2,30,108,290,155,"AEGIS TREATMENT CENTERS, LLC",5.872,3.649,0,0,4,20,30,0,0,4,22,30,133,HEALTHRIGHT 360,4.054,2.519,0,1,9,21,45,0,1,5,24,44,167,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",7.746,4.813,0,0,20,36,150,0,0,4,42,150,155,"AEGIS TREATMENT CENTERS, LLC",5.872,3.649,0,0,28,64,202,0,0,12,72,200,133,HEALTHRIGHT 360,4.054,2.519,0,2,10,22,60,0,2,10,22,58,167,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",7.746,4.813,0,0,10,16,32,0,0,4,20,32,133,HEALTHRIGHT 360,4.054,2.519,0,1,5,14,43,0,1,3,16,42,167,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",7.746,4.813,0,0,20,28,106,0,0,4,30,106,133,HEALTHRIGHT 360,4.054,2.519,0,1,5,19,110,0,1,1,25,110,101,"SOCIAL MODEL RECOVERY SYSTEMS, INC.",5.978,3.715,0,0,3,8,27,0,0,3,8,26
